event_id,particle_id,method,param,eps,fixed_dR,min_samples,candidate_dR,truth_mode,truth_energy,truth_eta,truth_phi,n_event_cells,target_n_hits_total,target_e_cal_total,cluster_n_hits,target_n_hits_in_cluster,contam_n_hits,hit_purity,hit_contamination,hit_efficiency,cluster_e_cal_total,target_e_cal_in_cluster,contam_e_cal,energy_purity,energy_contamination,energy_efficiency,matched,failure_reason,n_candidate_cells,n_clusters,n_noise_candidate_cells,chosen_cluster_label
13,295,dbscan,0.1,0.1,,2.0,0.4,full,25.8580379486084,-0.23044105493767453,-2.2374461027483665,802609,774,25.95392432940571,5262.0,772.0,4490.0,0.1467122767008742,0.8532877232991258,0.9974160206718347,115.43415925279078,25.924342465987138,89.50981678680364,0.2245812039849927,0.7754187960150073,0.9988602161644953,True,,5262.0,1.0,0.0,0.0
13,295,fixed_dR,0.05,,0.05,,,full,25.8580379486084,-0.23044105493767453,-2.2374461027483665,802609,774,25.95392432940571,748.0,714.0,34.0,0.9545454545454546,0.045454545454545414,0.9224806201550387,26.45563320213114,25.265129114723095,1.1905040874080441,0.9549999775733153,0.04500002242668466,0.9734608452293971,True,,748.0,1.0,,0.0
13,295,fixed_dR,0.08,,0.08,,,full,25.8580379486084,-0.23044105493767453,-2.2374461027483665,802609,774,25.95392432940571,912.0,759.0,153.0,0.8322368421052632,0.16776315789473684,0.9806201550387597,28.967676872680386,25.75614829506776,3.2115285776126257,0.8891340651261738,0.11086593487382623,0.9923797252458708,True,,912.0,1.0,,0.0
13,295,fixed_dR,0.1,,0.1,,,full,25.8580379486084,-0.23044105493767453,-2.2374461027483665,802609,774,25.95392432940571,1050.0,767.0,283.0,0.7304761904761905,0.2695238095238095,0.9909560723514211,32.39398414072639,25.86400965356006,6.529974487166328,0.7984201492845485,0.20157985071545148,0.9965356038376141,True,,1050.0,1.0,,0.0
13,295,fixed_dR,0.15,,0.15,,,full,25.8580379486084,-0.23044105493767453,-2.2374461027483665,802609,774,25.95392432940571,1399.0,772.0,627.0,0.5518227305218013,0.4481772694781987,0.9974160206718347,38.62896046713104,25.924342465987138,12.7046180011439,0.6711115741270304,0.3288884258729696,0.9988602161644953,True,,1399.0,1.0,,0.0
13,295,fixed_dR,0.2,,0.2,,,full,25.8580379486084,-0.23044105493767453,-2.2374461027483665,802609,774,25.95392432940571,1736.0,772.0,964.0,0.4447004608294931,0.5552995391705069,0.9974160206718347,43.95145356703324,25.924342465987138,18.027111101046103,0.5898403889293041,0.4101596110706959,0.9988602161644953,True,,1736.0,1.0,,0.0
13,303,dbscan,0.04,0.04,,2.0,0.4,full,36.67327880859375,-1.012758072850385,0.4329709983803839,802609,1057,37.74805718873358,6074.0,1022.0,5052.0,0.16825814948962792,0.8317418505103721,0.9668874172185431,141.97523125785372,37.293394610060204,104.68183664779352,0.26267535738208014,0.7373246426179199,0.987955338299925,True,,6074.0,1.0,0.0,0.0
13,303,dbscan,0.06,0.06,,2.0,0.4,full,36.67327880859375,-1.012758072850385,0.4329709983803839,802609,1057,37.74805718873358,6074.0,1022.0,5052.0,0.16825814948962792,0.8317418505103721,0.9668874172185431,141.97523125785372,37.293394610060204,104.68183664779352,0.26267535738208014,0.7373246426179199,0.987955338299925,True,,6074.0,1.0,0.0,0.0
13,303,dbscan,0.08,0.08,,2.0,0.4,full,36.67327880859375,-1.012758072850385,0.4329709983803839,802609,1057,37.74805718873358,6074.0,1022.0,5052.0,0.16825814948962792,0.8317418505103721,0.9668874172185431,141.97523125785372,37.293394610060204,104.68183664779352,0.26267535738208014,0.7373246426179199,0.987955338299925,True,,6074.0,1.0,0.0,0.0
13,303,dbscan,0.1,0.1,,2.0,0.4,full,36.67327880859375,-1.012758072850385,0.4329709983803839,802609,1057,37.74805718873358,6074.0,1022.0,5052.0,0.16825814948962792,0.8317418505103721,0.9668874172185431,141.97523125785372,37.293394610060204,104.68183664779352,0.26267535738208014,0.7373246426179199,0.987955338299925,True,,6074.0,1.0,0.0,0.0
13,303,fixed_dR,0.05,,0.05,,,full,36.67327880859375,-1.012758072850385,0.4329709983803839,802609,1057,37.74805718873358,997.0,948.0,49.0,0.950852557673019,0.049147442326980983,0.8968779564806055,37.471054761226696,36.523260067588126,0.9477946936385706,0.9747059510419945,0.025294048958005466,0.9675533732763599,True,,997.0,1.0,,0.0
13,303,fixed_dR,0.08,,0.08,,,full,36.67327880859375,-1.012758072850385,0.4329709983803839,802609,1057,37.74805718873358,1179.0,1015.0,164.0,0.8608990670059372,0.1391009329940628,0.9602649006622517,40.160268813087896,37.24117764086259,2.9190911722253077,0.9273139533549636,0.07268604664503642,0.9865720361358815,True,,1179.0,1.0,,0.0
